Year,Jurisdiction,Category,Stream,Fate,Tonnes
2016,NSW,Unclassified materials,C&I,Disposal,395760.0
2016,NSW,Unclassified materials,C&I,Energy recovery,0.0
2016,NSW,Unclassified materials,C&I,Recycling,9712.0
2016,NSW,Unclassified materials,MSW,Disposal,163332.0
2016,NSW,Unclassified materials,MSW,Energy recovery,0.0
2016,NSW,Unclassified materials,MSW,Recycling,7596.0
2016,NSW,Unclassified materials,Total,Disposal,586982.0
2016,NSW,Unclassified materials,Total,Energy recovery,0.0
2016,NSW,Unclassified materials,Total,Recycling,17318.0
2016,NT,Biosolids,C&I,Disposal,16817.14285714286
2016,NT,Biosolids,C&I,Recycling,67268.57142857143
2016,NT,Biosolids,Total,Disposal,16817.14285714286
2016,NT,Biosolids,Total,Recycling,67268.57142857143
2016,NT,Building and demolition materials,C&D,Disposal,107034.0
2016,NT,Building and demolition materials,C&D,Recycling,4131.0
2016,NT,Building and demolition materials,C&I,Disposal,6468.0
2016,NT,Building and demolition materials,C&I,Recycling,0.0
2016,NT,Building and demolition materials,MSW,Disposal,2804.0
2016,NT,Building and demolition materials,MSW,Recycling,0.0
2016,NT,Building and demolition materials,Total,Disposal,116307.0
2016,NT,Building and demolition materials,Total,Recycling,4131.0
2016,NT,Glass,C&D,Disposal,5.0
2016,NT,Glass,C&D,Recycling,0.0
2016,NT,Glass,C&I,Disposal,958.0
2016,NT,Glass,C&I,Recycling,0.0
2016,NT,Glass,MSW,Disposal,7410.0
2016,NT,Glass,MSW,Recycling,11480.0
2016,NT,Glass,Total,Disposal,8373.0
2016,NT,Glass,Total,Recycling,11480.0
2016,NT,Hazardous wastes,C&D,Disposal,26074.351192183043
2016,NT,Hazardous wastes,C&D,Energy recovery,0.0
2016,NT,Hazardous wastes,C&D,Recycling,2180.4351639091037
2016,NT,Hazardous wastes,C&I,Disposal,28252.90456560981
2016,NT,Hazardous wastes,C&I,Energy recovery,4675.555781235
2016,NT,Hazardous wastes,C&I,Recycling,29210.05779960089
2016,NT,Hazardous wastes,Total,Disposal,54327.25575779285
2016,NT,Hazardous wastes,Total,Energy recovery,4675.555781235
2016,NT,Hazardous wastes,Total,Recycling,31390.49296350999
2016,NT,Metals,C&D,Disposal,5934.0
2016,NT,Metals,C&D,Recycling,0.0
2016,NT,Metals,C&I,Disposal,1254.0
2016,NT,Metals,C&I,Recycling,116.0
2016,NT,Metals,MSW,Disposal,4694.0
2016,NT,Metals,MSW,Recycling,1226.0
2016,NT,Metals,Total,Disposal,11882.0
2016,NT,Metals,Total,Recycling,1342.0
2016,NT,Organics,C&D,Disposal,20417.0
2016,NT,Organics,C&D,Energy recovery,658.0
2016,NT,Organics,C&D,Recycling,0.0
2016,NT,Organics,C&I,Disposal,30100.0
2016,NT,Organics,C&I,Energy recovery,2990.0
2016,NT,Organics,C&I,Recycling,0.0
2016,NT,Organics,MSW,Disposal,131975.0
2016,NT,Organics,MSW,Energy recovery,16865.0
2016,NT,Organics,MSW,Recycling,0.0
2016,NT,Organics,Total,Disposal,182491.0
2016,NT,Organics,Total,Energy recovery,20512.0
2016,NT,Organics,Total,Recycling,0.0
2016,NT,Paper & cardboard,C&D,Disposal,3638.0
2016,NT,Paper & cardboard,C&D,Energy recovery,313.0
2016,NT,Paper & cardboard,C&D,Recycling,0.0
2016,NT,Paper & cardboard,C&I,Disposal,6213.0
2016,NT,Paper & cardboard,C&I,Energy recovery,535.0
2016,NT,Paper & cardboard,C&I,Recycling,0.0
2016,NT,Paper & cardboard,MSW,Disposal,15765.0
2016,NT,Paper & cardboard,MSW,Energy recovery,1358.0
2016,NT,Paper & cardboard,MSW,Recycling,240.0
2016,NT,Paper & cardboard,Total,Disposal,25617.0
2016,NT,Paper & cardboard,Total,Energy recovery,2206.0
2016,NT,Paper & cardboard,Total,Recycling,240.0
2016,NT,Plastics,C&D,Disposal,4254.0
2016,NT,Plastics,C&D,Recycling,0.0
2016,NT,Plastics,C&I,Disposal,7646.0
2016,NT,Plastics,C&I,Recycling,0.0
2016,NT,Plastics,MSW,Disposal,21972.0
2016,NT,Plastics,MSW,Recycling,1188.0
2016,NT,Plastics,Total,Disposal,33872.0
2016,NT,Plastics,Total,Recycling,1188.0
2016,NT,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,0.0
2016,NT,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,0.0
2016,NT,"Textiles, leather & rubber (excl. tyres)",C&D,Recycling,0.0
2016,NT,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,3002.0
2016,NT,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,263.0
2016,NT,"Textiles, leather & rubber (excl. tyres)",C&I,Recycling,188.0
2016,NT,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,3027.0
2016,NT,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,265.0
2016,NT,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,0.0
2016,NT,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,6030.0
2016,NT,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,529.0
2016,NT,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,188.0
2016,NT,Total,C&D,Disposal,131075.0
2016,NT,Total,C&D,Energy recovery,642.0
2016,NT,Total,C&D,Recycling,4131.0
2016,NT,Total,C&I,Disposal,40591.0
2016,NT,Total,C&I,Energy recovery,2293.0
2016,NT,Total,C&I,Recycling,246.0
2016,NT,Total,MSW,Disposal,121660.0
2016,NT,Total,MSW,Energy recovery,10056.0
2016,NT,Total,MSW,Recycling,7067.0
2016,NT,Total,Total,Disposal,293326.0
2016,NT,Total,Total,Energy recovery,12991.0
2016,NT,Total,Total,Recycling,11444.0
2016,NT,Unclassified materials,C&D,Energy recovery,0.0
2016,NT,Unclassified materials,C&I,Energy recovery,0.0
2016,NT,Unclassified materials,MSW,Energy recovery,0.0
2016,NT,Unclassified materials,Total,Energy recovery,0.0
2016,Qld,Ash,C&I,Long-term storage,11090133.821853505
2016,Qld,Ash,C&I,Recycling,2359468.9694258203
2016,Qld,Ash,Total,Long-term storage,11090133.821853505
2016,Qld,Ash,Total,Recycling,2359468.9694258203
2016,Qld,Biosolids,C&I,Disposal,0.0
2016,Qld,Biosolids,C&I,Recycling,966051.4285714285
2016,Qld,Biosolids,Total,Disposal,0.0
2016,Qld,Biosolids,Total,Recycling,966051.4285714285
2016,Qld,Building and demolition materials,C&D,Disposal,1224248.0
2016,Qld,Building and demolition materials,C&I,Disposal,214183.0
2016,Qld,Building and demolition materials,MSW,Disposal,38506.0
2016,Qld,Building and demolition materials,Total,Disposal,1476937.0
2016,Qld,Building and demolition materials,Total,Recycling,3772722.0
2016,Qld,Glass,C&D,Disposal,60.0
2016,Qld,Glass,C&D,Recycling,0.0
2016,Qld,Glass,C&I,Disposal,31735.0
2016,Qld,Glass,C&I,Recycling,0.0
2016,Qld,Glass,MSW,Disposal,101739.0
2016,Qld,Glass,MSW,Recycling,0.0
2016,Qld,Glass,Total,Disposal,133534.0
2016,Qld,Glass,Total,Recycling,214438.0
2016,Qld,Hazardous wastes,C&D,Disposal,2448617.659057312
2016,Qld,Hazardous wastes,C&D,Energy recovery,0.0
2016,Qld,Hazardous wastes,C&D,Recycling,61266.79054037266
2016,Qld,Hazardous wastes,C&I,Disposal,1974772.5509227458
2016,Qld,Hazardous wastes,C&I,Energy recovery,54310.92727251853
2016,Qld,Hazardous wastes,C&I,Recycling,1581134.9328893078
2016,Qld,Hazardous wastes,Total,Disposal,4423390.209980058
2016,Qld,Hazardous wastes,Total,Energy recovery,54310.92727251853
2016,Qld,Hazardous wastes,Total,Recycling,1642401.7234296806
2016,Qld,Metals,C&D,Disposal,67878.0
2016,Qld,Metals,C&I,Disposal,41512.0
2016,Qld,Metals,MSW,Disposal,64450.0
2016,Qld,Metals,Total,Disposal,173839.0
2016,Qld,Metals,Total,Recycling,1579976.0
2016,Qld,Organics,C&D,Disposal,229740.0
2016,Qld,Organics,C&D,Energy recovery,11309.0
2016,Qld,Organics,C&I,Disposal,954518.0
2016,Qld,Organics,C&I,Energy recovery,173440.0
2016,Qld,Organics,MSW,Disposal,1711519.0
2016,Qld,Organics,MSW,Energy recovery,407860.0
2016,Qld,Organics,Total,Disposal,2895777.0
2016,Qld,Organics,Total,Energy recovery,592609.0
2016,Qld,Organics,Total,Recycling,1518866.0
2016,Qld,Paper & cardboard,C&D,Disposal,39972.0
2016,Qld,Paper & cardboard,C&D,Energy recovery,5225.0
2016,Qld,Paper & cardboard,C&I,Disposal,197617.0
2016,Qld,Paper & cardboard,C&I,Energy recovery,25833.0
2016,Qld,Paper & cardboard,MSW,Disposal,207927.0
2016,Qld,Paper & cardboard,MSW,Energy recovery,27181.0
2016,Qld,Paper & cardboard,Total,Disposal,445516.0
2016,Qld,Paper & cardboard,Total,Energy recovery,58239.0
2016,Qld,Paper & cardboard,Total,Recycling,1120226.0
2016,Qld,Plastics,C&D,Disposal,48653.0
2016,Qld,Plastics,C&I,Disposal,253175.0
2016,Qld,Plastics,MSW,Disposal,301691.0
2016,Qld,Plastics,Total,Disposal,603520.0
2016,Qld,Plastics,Total,Recycling,41383.0
2016,Qld,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,0.0
2016,Qld,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,0.0
2016,Qld,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,95887.0
2016,Qld,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,12234.0
2016,Qld,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,40097.0
2016,Qld,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,5116.0
2016,Qld,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,135984.0
2016,Qld,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,17350.0
2016,Qld,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,1698.0
2016,Qld,Total,C&D,Disposal,1495681.0
2016,Qld,Total,C&D,Energy recovery,10880.0
2016,Qld,Total,C&D,Recycling,2027911.0
2016,Qld,Total,C&I,Disposal,1311366.0
2016,Qld,Total,C&I,Energy recovery,124787.0
2016,Qld,Total,C&I,Recycling,1409573.0
2016,Qld,Total,MSW,Disposal,1610171.0
2016,Qld,Total,MSW,Energy recovery,236227.0
2016,Qld,Total,MSW,Recycling,707862.0
2016,Qld,Total,Total,Disposal,4417218.0
2016,Qld,Total,Total,Energy recovery,371894.0
2016,Qld,Total,Total,Recycling,4145346.0
2016,Qld,Unclassified materials,C&D,Disposal,0.0
2016,Qld,Unclassified materials,C&D,Energy recovery,0.0
2016,Qld,Unclassified materials,C&D,Recycling,0.0
2016,Qld,Unclassified materials,C&I,Disposal,0.0
2016,Qld,Unclassified materials,C&I,Energy recovery,0.0
2016,Qld,Unclassified materials,C&I,Recycling,0.0
2016,Qld,Unclassified materials,MSW,Disposal,0.0
2016,Qld,Unclassified materials,MSW,Energy recovery,0.0
2016,Qld,Unclassified materials,MSW,Recycling,0.0
2016,Qld,Unclassified materials,Total,Disposal,0.0
2016,Qld,Unclassified materials,Total,Energy recovery,0.0
2016,Qld,Unclassified materials,Total,Recycling,0.0
2016,SA,Ash,C&I,Long-term storage,0.0
2016,SA,Ash,C&I,Recycling,0.0
2016,SA,Ash,Total,Long-term storage,0.0
2016,SA,Ash,Total,Recycling,0.0
2016,SA,Biosolids,C&I,Disposal,0.0
2016,SA,Biosolids,C&I,Recycling,373714.28571428574
2016,SA,Biosolids,Total,Disposal,0.0
2016,SA,Biosolids,Total,Recycling,373714.28571428574
2016,SA,Building and demolition materials,C&D,Disposal,186895.0
2016,SA,Building and demolition materials,C&D,Recycling,2049744.0
2016,SA,Building and demolition materials,C&I,Disposal,15276.0
2016,SA,Building and demolition materials,C&I,Recycling,106508.0
2016,SA,Building and demolition materials,MSW,Disposal,10641.0
2016,SA,Building and demolition materials,MSW,Recycling,19548.0
2016,SA,Building and demolition materials,Total,Disposal,212812.0
2016,SA,Building and demolition materials,Total,Recycling,2175800.0
2016,SA,Glass,C&D,Disposal,360.0
2016,SA,Glass,C&D,Recycling,0.0
2016,SA,Glass,C&I,Disposal,1230.0
2016,SA,Glass,C&I,Recycling,87100.0
2016,SA,Glass,MSW,Disposal,13893.0
2016,SA,Glass,MSW,Recycling,46900.0
2016,SA,Glass,Total,Disposal,15482.0
2016,SA,Glass,Total,Recycling,134000.0
2016,SA,Hazardous wastes,C&D,Disposal,106414.66455650715
2016,SA,Hazardous wastes,C&D,Energy recovery,0.0
2016,SA,Hazardous wastes,C&D,Recycling,404230.2553242922
2016,SA,Hazardous wastes,C&I,Disposal,257526.00688683984
2016,SA,Hazardous wastes,C&I,Energy recovery,62306.092443260575
2016,SA,Hazardous wastes,C&I,Recycling,551332.2919109024
2016,SA,Hazardous wastes,Total,Disposal,363940.671443347
2016,SA,Hazardous wastes,Total,Energy recovery,62306.092443260575
2016,SA,Hazardous wastes,Total,Recycling,955562.5472351945
2016,SA,Metals,C&D,Disposal,9212.0
2016,SA,Metals,C&D,Recycling,62420.0
2016,SA,Metals,C&I,Disposal,3137.0
2016,SA,Metals,C&I,Recycling,431280.0
2016,SA,Metals,MSW,Disposal,17804.0
2016,SA,Metals,MSW,Recycling,121160.0
2016,SA,Metals,Total,Disposal,24631.0
2016,SA,Metals,Total,Recycling,614860.0
2016,SA,Organics,C&D,Disposal,82976.0
2016,SA,Organics,C&D,Energy recovery,3125.0
2016,SA,Organics,C&D,Recycling,109300.0
2016,SA,Organics,C&I,Disposal,88780.0
2016,SA,Organics,C&I,Energy recovery,128124.0
2016,SA,Organics,C&I,Recycling,1621200.0
2016,SA,Organics,MSW,Disposal,408026.0
2016,SA,Organics,MSW,Energy recovery,72760.0
2016,SA,Organics,MSW,Recycling,502560.0
2016,SA,Organics,Total,Disposal,579782.0
2016,SA,Organics,Total,Energy recovery,204008.0
2016,SA,Organics,Total,Recycling,2233060.0
2016,SA,Paper & cardboard,C&D,Disposal,2098.0
2016,SA,Paper & cardboard,C&D,Energy recovery,239.0
2016,SA,Paper & cardboard,C&D,Recycling,0.0
2016,SA,Paper & cardboard,C&I,Disposal,16829.0
2016,SA,Paper & cardboard,C&I,Energy recovery,1916.0
2016,SA,Paper & cardboard,C&I,Recycling,321712.0
2016,SA,Paper & cardboard,MSW,Disposal,46144.0
2016,SA,Paper & cardboard,MSW,Energy recovery,5252.0
2016,SA,Paper & cardboard,MSW,Recycling,176688.0
2016,SA,Paper & cardboard,Total,Disposal,65071.0
2016,SA,Paper & cardboard,Total,Energy recovery,7407.0
2016,SA,Paper & cardboard,Total,Recycling,498400.0
2016,SA,Plastics,C&D,Disposal,3415.0
2016,SA,Plastics,C&D,Energy recovery,0.0
2016,SA,Plastics,C&D,Recycling,8142.0
2016,SA,Plastics,C&I,Disposal,12216.0
2016,SA,Plastics,C&I,Energy recovery,28470.0
2016,SA,Plastics,C&I,Recycling,27426.0
2016,SA,Plastics,MSW,Disposal,31774.0
2016,SA,Plastics,MSW,Energy recovery,0.0
2016,SA,Plastics,MSW,Recycling,21390.0
2016,SA,Plastics,Total,Disposal,47404.0
2016,SA,Plastics,Total,Energy recovery,28470.0
2016,SA,Plastics,Total,Recycling,56958.0
2016,SA,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,3904.0
2016,SA,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,455.0
2016,SA,"Textiles, leather & rubber (excl. tyres)",C&D,Recycling,0.0
2016,SA,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,4518.0
2016,SA,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,10016.0
2016,SA,"Textiles, leather & rubber (excl. tyres)",C&I,Recycling,44768.0
2016,SA,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,12813.0
2016,SA,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,1492.0
2016,SA,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,3032.0
2016,SA,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,21235.0
2016,SA,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,11962.0
2016,SA,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,47800.0
2016,SA,Total,C&D,Disposal,151971.0
2016,SA,Total,C&D,Energy recovery,2256.0
2016,SA,Total,C&D,Recycling,1114803.0
2016,SA,Total,C&I,Disposal,88860.0
2016,SA,Total,C&I,Energy recovery,104463.0
2016,SA,Total,C&I,Recycling,1319997.0
2016,SA,Total,MSW,Disposal,348876.0
2016,SA,Total,MSW,Energy recovery,43124.0
2016,SA,Total,MSW,Recycling,445639.0
2016,SA,Total,Total,Disposal,589707.0
2016,SA,Total,Total,Energy recovery,149843.0
2016,SA,Total,Total,Recycling,2880439.0
2016,SA,Unclassified materials,C&D,Disposal,45.0
2016,SA,Unclassified materials,C&D,Energy recovery,0.0
2016,SA,Unclassified materials,C&D,Recycling,0.0
2016,SA,Unclassified materials,C&I,Disposal,55.0
2016,SA,Unclassified materials,C&I,Energy recovery,0.0
2016,SA,Unclassified materials,C&I,Recycling,0.0
2016,SA,Unclassified materials,MSW,Disposal,11795.0
2016,SA,Unclassified materials,MSW,Energy recovery,0.0
2016,SA,Unclassified materials,MSW,Recycling,0.0
2016,SA,Unclassified materials,Total,Disposal,11896.0
2016,SA,Unclassified materials,Total,Energy recovery,0.0
2016,SA,Unclassified materials,Total,Recycling,0.0
2016,Tas,Biosolids,C&I,Disposal,0.0
2016,Tas,Biosolids,C&I,Recycling,93428.57142857143
2016,Tas,Biosolids,Total,Disposal,0.0
2016,Tas,Biosolids,Total,Recycling,93428.57142857143
2016,Tas,Building and demolition materials,C&D,Disposal,20189.0
2016,Tas,Building and demolition materials,C&D,Recycling,0.0
2016,Tas,Building and demolition materials,C&I,Disposal,31947.0
2016,Tas,Building and demolition materials,C&I,Recycling,10858.0
2016,Tas,Building and demolition materials,MSW,Disposal,3704.0
2016,Tas,Building and demolition materials,MSW,Recycling,0.0
2016,Tas,Building and demolition materials,Total,Disposal,55839.0
2016,Tas,Building and demolition materials,Total,Recycling,10858.0
2016,Tas,Glass,C&D,Disposal,1.0
2016,Tas,Glass,C&D,Recycling,0.0
2016,Tas,Glass,C&I,Disposal,4733.0
2016,Tas,Glass,C&I,Recycling,16094.0
2016,Tas,Glass,MSW,Disposal,9786.0
2016,Tas,Glass,MSW,Recycling,31262.0
2016,Tas,Glass,Total,Disposal,14521.0
2016,Tas,Glass,Total,Recycling,47356.0
2016,Tas,Hazardous wastes,C&D,Disposal,43309.42108253844
2016,Tas,Hazardous wastes,C&D,Energy recovery,0.0
2016,Tas,Hazardous wastes,C&D,Recycling,2469.9645174615575
2016,Tas,Hazardous wastes,C&I,Disposal,94452.47284189213
2016,Tas,Hazardous wastes,C&I,Energy recovery,8525.941105950638
2016,Tas,Hazardous wastes,C&I,Recycling,377680.0888434136
2016,Tas,Hazardous wastes,Total,Disposal,137761.89392443057
2016,Tas,Hazardous wastes,Total,Energy recovery,8525.941105950638
2016,Tas,Hazardous wastes,Total,Recycling,380150.0533608752
2016,Tas,Metals,C&D,Disposal,1119.0
2016,Tas,Metals,C&D,Recycling,0.0
2016,Tas,Metals,C&I,Disposal,6192.0
2016,Tas,Metals,C&I,Recycling,86478.0
2016,Tas,Metals,MSW,Disposal,6199.0
2016,Tas,Metals,MSW,Recycling,2786.0
2016,Tas,Metals,Total,Disposal,13511.0
2016,Tas,Metals,Total,Recycling,89264.0
2016,Tas,Organics,C&D,Disposal,3795.0
2016,Tas,Organics,C&D,Energy recovery,180.0
2016,Tas,Organics,C&D,Recycling,0.0
2016,Tas,Organics,C&I,Disposal,141930.0
2016,Tas,Organics,C&I,Energy recovery,21490.0
2016,Tas,Organics,C&I,Recycling,45052.0
2016,Tas,Organics,MSW,Disposal,163581.0
2016,Tas,Organics,MSW,Energy recovery,32997.0
2016,Tas,Organics,MSW,Recycling,33460.0
2016,Tas,Organics,Total,Disposal,309305.0
2016,Tas,Organics,Total,Energy recovery,54666.0
2016,Tas,Organics,Total,Recycling,78512.0
2016,Tas,Paper & cardboard,C&D,Disposal,659.0
2016,Tas,Paper & cardboard,C&D,Energy recovery,86.0
2016,Tas,Paper & cardboard,C&D,Recycling,0.0
2016,Tas,Paper & cardboard,C&I,Disposal,29486.0
2016,Tas,Paper & cardboard,C&I,Energy recovery,3843.0
2016,Tas,Paper & cardboard,C&I,Recycling,273395.0
2016,Tas,Paper & cardboard,MSW,Disposal,20008.0
2016,Tas,Paper & cardboard,MSW,Energy recovery,2607.0
2016,Tas,Paper & cardboard,MSW,Recycling,22661.0
2016,Tas,Paper & cardboard,Total,Disposal,50153.0
2016,Tas,Paper & cardboard,Total,Energy recovery,6536.0
2016,Tas,Paper & cardboard,Total,Recycling,296056.0
2016,Tas,Plastics,C&D,Disposal,802.0
2016,Tas,Plastics,C&D,Recycling,600.0
2016,Tas,Plastics,C&I,Disposal,37763.0
2016,Tas,Plastics,C&I,Recycling,800.0
2016,Tas,Plastics,MSW,Disposal,29020.0
2016,Tas,Plastics,MSW,Recycling,500.0
2016,Tas,Plastics,Total,Disposal,67585.0
2016,Tas,Plastics,Total,Recycling,1900.0
2016,Tas,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,0.0
2016,Tas,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,0.0
2016,Tas,"Textiles, leather & rubber (excl. tyres)",C&D,Recycling,0.0
2016,Tas,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,14235.0
2016,Tas,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,1892.0
2016,Tas,"Textiles, leather & rubber (excl. tyres)",C&I,Recycling,3878.0
2016,Tas,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,3839.0
2016,Tas,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,510.0
2016,Tas,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,0.0
2016,Tas,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,18074.0
2016,Tas,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,2402.0
2016,Tas,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,3878.0
2016,Tas,Total,C&D,Disposal,24668.0
2016,Tas,Total,C&D,Energy recovery,176.0
2016,Tas,Total,C&D,Recycling,600.0
2016,Tas,Total,C&I,Disposal,195321.0
2016,Tas,Total,C&I,Energy recovery,16479.0
2016,Tas,Total,C&I,Recycling,246632.0
2016,Tas,Total,MSW,Disposal,154347.0
2016,Tas,Total,MSW,Energy recovery,19616.0
2016,Tas,Total,MSW,Recycling,73646.0
2016,Tas,Total,Total,Disposal,374336.0
2016,Tas,Total,Total,Energy recovery,36271.0
2016,Tas,Total,Total,Recycling,320878.0
2016,Tas,Unclassified materials,C&D,Disposal,0.0
2016,Tas,Unclassified materials,C&D,Energy recovery,0.0
2016,Tas,Unclassified materials,C&I,Disposal,0.0
2016,Tas,Unclassified materials,C&I,Energy recovery,0.0
2016,Tas,Unclassified materials,MSW,Disposal,0.0
2016,Tas,Unclassified materials,MSW,Energy recovery,0.0
2016,Tas,Unclassified materials,Total,Energy recovery,0.0
2016,Vic,Ash,C&I,Long-term storage,3102308.34479018
2016,Vic,Ash,C&I,Recycling,0.0
2016,Vic,Ash,Total,Long-term storage,3102308.34479018
2016,Vic,Ash,Total,Recycling,0.0
2016,Vic,Biosolids,C&I,Disposal,14481.428571428572
2016,Vic,Biosolids,C&I,Recycling,1433661.4285714286
2016,Vic,Biosolids,Total,Disposal,14481.428571428572
2016,Vic,Biosolids,Total,Recycling,1433661.4285714286
2016,Vic,Building and demolition materials,C&D,Disposal,776735.0
2016,Vic,Building and demolition materials,C&D,Recycling,7938012.0
2016,Vic,Building and demolition materials,C&I,Disposal,177877.0
2016,Vic,Building and demolition materials,C&I,Recycling,57220.0
2016,Vic,Building and demolition materials,MSW,Disposal,94450.0
2016,Vic,Building and demolition materials,MSW,Recycling,69600.0
